0.000000,0.400000,0.400000
0.010000,0.404787,0.393782
0.020000,0.409548,0.387914
0.030000,0.414283,0.382369
0.040000,0.418990,0.377125
0.050000,0.423670,0.372160
0.060000,0.428321,0.367456
0.070000,0.432943,0.362994
0.080000,0.437535,0.358758
0.090000,0.442097,0.354735
0.100000,0.446629,0.350911
0.110000,0.451129,0.347273
0.120000,0.455596,0.343810
0.130000,0.460031,0.340512
0.140000,0.464433,0.337369
0.150000,0.468801,0.334372
0.160000,0.473134,0.331514
0.170000,0.477432,0.328786
0.180000,0.481694,0.326181
0.190000,0.485920,0.323693
0.200000,0.490110,0.321316
0.210000,0.494262,0.319044
0.220000,0.498377,0.316871
0.230000,0.502453,0.314793
0.240000,0.506491,0.312805
0.250000,0.510490,0.310902
0.260000,0.514449,0.309081
0.270000,0.518369,0.307337
0.280000,0.522248,0.305668
0.290000,0.526087,0.304069
0.300000,0.529885,0.302537
0.310000,0.533642,0.301069
0.320000,0.537358,0.299663
0.330000,0.541032,0.298315
0.340000,0.544664,0.297023
0.350000,0.548255,0.295785
0.360000,0.551803,0.294599
0.370000,0.555309,0.293462
0.380000,0.558773,0.292372
0.390000,0.562195,0.291327
0.400000,0.565573,0.290325
0.410000,0.568910,0.289365
0.420000,0.572203,0.288445
0.430000,0.575454,0.287563
0.440000,0.578662,0.286718
0.450000,0.581828,0.285908
0.460000,0.584952,0.285131
0.470000,0.588032,0.284388
0.480000,0.591071,0.283675
0.490000,0.594067,0.282993
0.500000,0.597022,0.282340
0.510000,0.599934,0.281714
0.520000,0.602804,0.281115
0.530000,0.605633,0.280542
0.540000,0.608421,0.279994
0.550000,0.611167,0.279469
0.560000,0.613872,0.278968
0.570000,0.616537,0.278488
0.580000,0.619161,0.278029
0.590000,0.621745,0.277591
0.600000,0.624289,0.277173
0.610000,0.626794,0.276774
0.620000,0.629259,0.276392
0.630000,0.631685,0.276029
0.640000,0.634073,0.275682
0.650000,0.636422,0.275352
0.660000,0.638733,0.275037
0.670000,0.641006,0.274737
0.680000,0.643242,0.274452
0.690000,0.645442,0.274181
0.700000,0.647604,0.273923
0.710000,0.649731,0.273679
0.720000,0.651821,0.273447
0.730000,0.653876,0.273226
0.740000,0.655897,0.273018
0.750000,0.657882,0.272821
0.760000,0.659834,0.272634
0.770000,0.661751,0.272458
0.780000,0.663635,0.272291
0.790000,0.665486,0.272135
0.800000,0.667305,0.271987
0.810000,0.669091,0.271849
0.820000,0.670846,0.271718
0.830000,0.672569,0.271597
0.840000,0.674261,0.271483
0.850000,0.675923,0.271376
0.860000,0.677555,0.271277
0.870000,0.679157,0.271185
0.880000,0.680730,0.271100
0.890000,0.682274,0.271021
0.900000,0.683790,0.270948
0.910000,0.685277,0.270881
0.920000,0.686738,0.270820
0.930000,0.688170,0.270765
0.940000,0.689577,0.270715
0.950000,0.690957,0.270670
0.960000,0.692310,0.270629
0.970000,0.693639,0.270594
0.980000,0.694942,0.270563
0.990000,0.696221,0.270536
1.000000,0.697475,0.270513
1.010000,0.698705,0.270494
1.020000,0.699912,0.270479
1.030000,0.701096,0.270468
1.040000,0.702257,0.270460
1.050000,0.703395,0.270455
1.060000,0.704512,0.270454
1.070000,0.705607,0.270455
1.080000,0.706680,0.270459
1.090000,0.707733,0.270466
1.100000,0.708765,0.270476
1.110000,0.709777,0.270488
1.120000,0.710769,0.270502
1.130000,0.711742,0.270519
1.140000,0.712695,0.270538
1.150000,0.713630,0.270558
1.160000,0.714546,0.270581
1.170000,0.715444,0.270606
1.180000,0.716325,0.270632
1.190000,0.717188,0.270660
1.200000,0.718033,0.270689
1.210000,0.718862,0.270720
1.220000,0.719675,0.270752
1.230000,0.720471,0.270786
1.240000,0.721251,0.270820
1.250000,0.722015,0.270856
1.260000,0.722765,0.270893
1.270000,0.723499,0.270931
1.280000,0.724218,0.270970
1.290000,0.724923,0.271010
1.300000,0.725614,0.271050
1.310000,0.726290,0.271092
1.320000,0.726954,0.271134
1.330000,0.727603,0.271176
1.340000,0.728240,0.271220
1.350000,0.728863,0.271263
1.360000,0.729474,0.271308
1.370000,0.730073,0.271352
1.380000,0.730659,0.271398
1.390000,0.731233,0.271443
1.400000,0.731796,0.271489
1.410000,0.732347,0.271535
